Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
232,22,4,0.03,0,5.0,6584931,0.03,0.0,2,0.0,0,42.97465000000007,UNSAT,,0.133,
233,22,5,0.02,0,5.0,15521452,0.02,0.0,2,0.0,0,42.99465000000007,UNSAT,,0.168,
234,22,3,0.07,0,5.0,8891470,0.07,0.0,2,0.0,0,43.06465000000007,UNSAT,,0.272,
235,22,2,0.01,0,5.0,13941552,0.01,0.0,2,0.0,0,43.07465000000007,UNSAT,,0.121,
236,22,1,0.01,0,5.0,10950487,0.01,0.0,2,0.0,0,43.08465000000007,UNSAT,,0.07,
237,22,5,0.02,0,5.0,6631068,0.02,0.0,2,0.0,0,43.10465000000007,UNSAT,,0.105,
238,22,2,0.01,0,5.0,16546082,0.01,0.0,2,0.0,0,43.11465000000007,UNSAT,,0.091,
239,65,5,0.02,0,1.0267433155059815,7163446,0.02,0.0,2,0.0,0,43.13465000000007,UNSAT,,0.084,
240,54,2,0.01,0,1.1412049162864686,14656913,0.01,0.0,2,0.0,0,43.14465000000007,UNSAT,,0.126,
241,60,5,0.01,0,1.0443861115455628,13970987,0.01,0.0,2,0.0,0,43.15465000000007,UNSAT,,0.072,
242,54,5,0.01,0,1.1916576254844666,8818930,0.01,0.0,2,0.0,0,43.164650000000066,UNSAT,,0.114,
243,63,4,0.02,0,1.0559005368232728,15375424,0.02,0.0,2,0.0,0,43.18465000000007,UNSAT,,0.114,
244,66,1,0.01,0,1.0091005194664002,5223200,0.01,0.0,2,0.0,0,43.19465000000007,UNSAT,,0.091,
245,67,4,0.03,0,1.0351001847267152,4980283,0.03,0.0,2,0.0,0,43.22465000000007,UNSAT,,0.195,
246,68,3,0.28,0,1.1047430861473084,13757434,0.28,0.0,2,0.0,0,43.50465000000007,UNSAT,,0.608,
247,69,3,0.37,0,1.1047430861473084,1009110,0.37,0.0,2,0.0,0,43.87465000000007,UNSAT,,0.598,
248,54,5,0.01,0,1.2661062109947205,6750928,0.01,0.0,2,0.0,0,43.884650000000065,UNSAT,,0.109,
249,22,1,0.0,0,5.0,13828592,0.0,0.0,2,0.0,0,43.884650000000065,UNSAT,,0.11,
250,22,3,0.07,0,5.0,13174394,0.07,0.0,2,0.0,0,43.954650000000065,UNSAT,,0.312,
251,22,4,0.02,0,5.0,2166354,0.02,0.0,2,0.0,0,43.97465000000007,UNSAT,,0.143,
252,22,5,0.02,0,5.0,10339934,0.02,0.0,2,0.0,0,43.99465000000007,UNSAT,,0.111,
253,22,3,0.07,0,5.0,9301266,0.07,0.0,2,0.0,0,44.06465000000007,UNSAT,,0.154,
254,22,4,0.03,0,5.0,3106639,0.03,0.0,2,0.0,0,44.09465000000007,UNSAT,,0.129,
255,22,1,0.01,0,5.0,14223344,0.01,0.0,2,0.0,0,44.10465000000007,UNSAT,,0.082,
256,22,2,0.01,0,5.0,14874320,0.01,0.0,2,0.0,0,44.11465000000007,UNSAT,,0.087,
257,22,2,0.01,0,5.0,12107568,0.01,0.0,2,0.0,0,44.12465000000007,UNSAT,,0.079,
258,22,3,0.08,0,5.0,15694719,0.08,0.0,2,0.0,0,44.204650000000065,UNSAT,,0.177,
259,22,5,0.02,0,5.0,11076541,0.02,0.0,2,0.0,0,44.22465000000007,UNSAT,,0.118,
260,22,1,0.01,0,5.0,5439958,0.01,0.0,2,0.0,0,44.234650000000066,UNSAT,,0.104,
261,63,2,0.01,0,1.0312003124237061,14371703,0.01,0.0,2,0.0,0,44.244650000000064,UNSAT,,0.076,
262,60,4,0.02,0,1.0951363671302796,16690468,0.02,0.0,2,0.0,0,44.26465000000007,UNSAT,,0.081,
263,60,2,0.01,0,1.0352187383651734,8404473,0.01,0.0,2,0.0,0,44.274650000000065,UNSAT,,0.063,
264,70,2,0.01,0,1.015600048351288,14371703,0.01,0.0,2,0.0,0,44.28465000000006,UNSAT,,0.073,
265,71,5,0.01,0,1.0274182188987733,15753149,0.01,0.0,2,0.0,0,44.29465000000006,UNSAT,,0.062,
266,60,4,0.02,0,1.0896503556251527,4980283,0.02,0.0,2,0.0,0,44.314650000000064,UNSAT,,0.08,
267,54,1,0.01,0,1.1901551712036134,15686777,0.01,0.0,2,0.0,0,44.32465000000006,UNSAT,,0.093,
268,70,5,0.02,0,1.0289005268096925,2980158,0.02,0.0,2,0.0,0,44.344650000000065,UNSAT,,0.063,
269,71,2,0.01,0,1.0289005268096925,1917769,0.01,0.0,2,0.0,0,44.35465000000006,UNSAT,,0.1,
270,60,4,0.02,0,1.1104336607933045,6584931,0.02,0.0,2,0.0,0,44.37465000000007,UNSAT,,0.1,
271,63,3,0.19,0,1.119283341217041,3334595,0.19,0.0,2,0.0,0,44.564650000000064,UNSAT,,0.302,
272,54,2,0.01,0,1.3663196790695191,4366660,0.01,0.0,2,0.0,0,44.57465000000006,UNSAT,,0.102,
273,54,5,0.01,0,1.624916933822632,10339934,0.01,0.0,2,0.0,0,44.58465000000006,UNSAT,,0.073,
274,54,5,0.01,0,1.5284003246307374,7163446,0.01,0.0,2,0.0,0,44.59465000000006,UNSAT,,0.073,
275,54,5,0.01,0,1.4318837154388429,2980158,0.01,0.0,2,0.0,0,44.604650000000056,UNSAT,,0.126,
276,54,4,0.02,0,1.3353671062469483,168780,0.02,0.0,2,0.0,0,44.62465000000006,UNSAT,,0.067,
277,54,2,0.01,0,1.23560073261261,13941552,0.01,0.0,2,0.0,0,44.63465000000006,UNSAT,,0.091,
278,54,1,0.0,0,1.2963668334960938,13828592,0.0,0.0,2,0.0,0,44.63465000000006,UNSAT,,0.135,
279,54,3,0.06,0,1.3647172677993775,8435516,0.06,0.0,2,0.0,0,44.69465000000006,UNSAT,,0.156,
280,60,4,0.01,0,1.1962169039726258,16049169,0.01,0.0,2,0.0,0,44.70465000000006,UNSAT,,0.118,
281,60,5,0.01,0,1.1364341009140015,15753149,0.01,0.0,2,0.0,0,44.714650000000056,UNSAT,,0.089,
282,71,5,0.01,0,1.0435004461288453,8449837,0.01,0.0,2,0.0,0,44.724650000000054,UNSAT,,0.083,
283,60,5,0.01,0,1.0961506593704224,15521452,0.01,0.0,2,0.0,0,44.73465000000005,UNSAT,,0.101,
284,60,1,0.01,0,1.0558672178268433,13828592,0.01,0.0,2,0.0,0,44.74465000000005,UNSAT,,0.088,
285,54,5,0.01,0,1.5004340637207032,266469,0.01,0.0,2,0.0,0,44.75465000000005,UNSAT,,0.084,
286,54,1,0.0,0,1.3659004796028138,8756526,0.0,0.0,2,0.0,0,44.75465000000005,UNSAT,,0.056,
287,60,5,0.01,0,1.163716934967041,6750928,0.01,0.0,2,0.0,0,44.764650000000046,UNSAT,,0.078,
288,54,1,0.01,0,1.302967094230652,5569090,0.01,0.0,2,0.0,0,44.774650000000044,UNSAT,,0.059,
289,60,2,0.01,0,1.0610673058509827,8765092,0.01,0.0,2,0.0,0,44.78465000000004,UNSAT,,0.069,
290,54,2,0.01,0,1.299717329788208,14874320,0.01,0.0,2,0.0,0,44.79465000000004,UNSAT,,0.074,
291,72,4,0.02,0,1.0361834395408631,3106639,0.02,0.0,2,0.0,0,44.81465000000004,UNSAT,,0.092,
292,73,1,0.01,0,1.0116002190589906,14223344,0.01,0.0,2,0.0,0,44.82465000000004,UNSAT,,0.119,
293,74,3,1.102600597190857,1,1.102600597190857,8891470,1.02,0.0,0,0.0,0,45.844650000000044,TIMEOUT,,1.384,
294,75,2,0.01,0,1.015600048351288,16546082,0.01,0.0,2,0.0,0,45.85465000000004,UNSAT,,0.138,
295,60,4,0.02,0,1.1650001037597657,165298,0.02,0.0,2,0.0,0,45.874650000000045,UNSAT,,0.071,
296,54,4,0.02,0,1.3148836720466615,3106639,0.02,0.0,2,0.0,0,45.89465000000005,UNSAT,,0.076,
297,72,5,0.01,0,1.0364840853691102,15753149,0.01,0.0,2,0.0,0,45.904650000000046,UNSAT,,0.09,
298,54,2,0.01,0,1.3503002155303956,14371703,0.01,0.0,2,0.0,0,45.914650000000044,UNSAT,,0.083,
299,76,2,0.01,0,1.015600048351288,14371703,0.01,0.0,2,0.0,0,45.92465000000004,UNSAT,,0.095,
300,60,2,0.01,0,1.083150051879883,12908281,0.01,0.0,2,0.0,0,45.93465000000004,UNSAT,,0.054,
301,77,3,0.07,0,1.102600597190857,7655102,0.07,0.0,2,0.0,0,46.00465000000004,UNSAT,,0.146,
302,78,4,0.02,0,1.0361834395408631,16690468,0.02,0.0,2,0.0,0,46.024650000000044,UNSAT,,0.113,
303,54,1,0.01,0,1.393083356666565,10950487,0.01,0.0,2,0.0,0,46.03465000000004,UNSAT,,0.123,
304,71,3,1.1172005165100098,1,1.1172005165100098,13757434,1.02,0.0,0,0.0,0,47.054650000000045,TIMEOUT,,1.483,
305,75,3,1.1039000380516053,1,1.1039000380516053,1009110,1.02,0.0,0,0.0,0,48.07465000000005,TIMEOUT,,1.606,
306,54,3,0.06,0,1.4039716947555543,15694719,0.06,0.0,2,0.0,0,48.13465000000005,UNSAT,,0.21,
307,72,2,0.01,0,1.0377835262298585,12107568,0.01,0.0,2,0.0,0,48.14465000000005,UNSAT,,0.165,
308,78,1,0.01,0,1.0204839933395387,8756526,0.01,0.0,2,0.0,0,48.154650000000046,UNSAT,,0.131,
309,60,3,1.4144431579589845,1,1.4144431579589845,13174394,1.02,0.0,0,0.0,0,49.17465000000005,TIMEOUT,,2.116,
310,60,5,0.01,0,1.965300701904297,10339934,0.01,0.0,2,0.0,0,49.18465000000005,UNSAT,,0.123,
311,60,2,0.01,0,1.5459671843528748,13941552,0.01,0.0,2,0.0,0,49.194650000000046,UNSAT,,0.124,
312,60,1,0.0,0,1.5329673517227174,8756526,0.0,0.0,2,0.0,0,49.194650000000046,UNSAT,,0.031,
313,60,1,0.01,0,1.3935505974769593,5320365,0.01,0.0,2,0.0,0,49.20465000000004,UNSAT,,0.181,
314,60,3,0.0,1,1.2541338432312013,15694719,0.0,0.0,-3,0.0,0,49.20465000000004,KILLED,,1.643,
315,60,5,0.01,0,1.7598007548332215,8818930,0.01,0.0,2,0.0,0,49.21465000000004,UNSAT,,0.087,
316,60,3,0.0,1,1.1255504119873048,3334595,0.0,0.0,-3,0.0,0,49.21465000000004,KILLED,,1.738,
317,60,3,0.0,1,0.0,9301266,0.0,0.0,0,0.0,0,49.21465000000004,TIMEOUT,,0.0,
318,54,4,0.02,0,1.7864334810256959,6499410,0.02,0.0,2,0.0,0,49.234650000000045,UNSAT,,0.165,
319,60,2,0.0,1,0.0,12062815,0.0,0.0,0,0.0,0,49.234650000000045,TIMEOUT,,0.0,
320,78,4,0.02,0,1.0396672118186951,2166354,0.02,0.0,2,0.0,0,49.25465000000005,UNSAT,,0.124,
321,72,2,0.01,0,1.0612672198295594,8404473,0.01,0.0,2,0.0,0,49.264650000000046,UNSAT,,0.112,
322,54,2,0.01,0,1.865771435546875,12062815,0.01,0.0,2,0.0,0,49.274650000000044,UNSAT,,0.103,
323,76,1,0.01,0,1.012900434780121,5223200,0.01,0.0,2,0.0,0,49.28465000000004,UNSAT,,0.08,
324,54,5,0.02,0,1.950990580368042,15521452,0.02,0.0,2,0.0,0,49.304650000000045,UNSAT,,0.129,
325,77,2,0.01,0,1.0259002674102784,5605637,0.01,0.0,2,0.0,0,49.31465000000004,UNSAT,,0.128,
326,54,3,0.07,0,1.8456219661712647,7655102,0.07,0.0,2,0.0,0,49.38465000000004,UNSAT,,0.23,
327,54,4,0.01,0,1.6124951470375062,6584931,0.01,0.0,2,0.0,0,49.39465000000004,UNSAT,,0.149,
328,54,1,0.01,0,2.0156340826034547,5223200,0.01,0.0,2,0.0,0,49.40465000000004,UNSAT,,0.126,
329,79,1,0.01,0,1.0116002190589906,14223344,0.01,0.0,2,0.0,0,49.41465000000004,UNSAT,,0.107,
330,60,3,0.0,1,0.0,15643122,0.0,0.0,0,0.0,0,49.41465000000004,TIMEOUT,,0.0,
331,54,1,0.01,0,1.9278555739402772,8399755,0.01,0.0,2,0.0,0,49.424650000000035,UNSAT,,0.106,
332,80,1,0.01,0,1.0116002190589906,5320365,0.01,0.0,2,0.0,0,49.43465000000003,UNSAT,,0.077,
333,54,2,0.01,0,1.672322891998291,12908281,0.01,0.0,2,0.0,0,49.44465000000003,UNSAT,,0.118,
334,54,5,0.01,0,1.7436642873764039,12680961,0.01,0.0,2,0.0,0,49.45465000000003,UNSAT,,0.114,
335,54,1,0.01,0,1.8117047775268555,5439958,0.01,0.0,2,0.0,0,49.46465000000003,UNSAT,,0.067,
336,54,1,0.0,0,1.7267645824432374,11561724,0.0,0.0,2,0.0,0,49.46465000000003,UNSAT,,0.095,
337,54,3,0.06,0,1.6418243873596192,9301266,0.06,0.0,2,0.0,0,49.52465000000003,UNSAT,,0.265,
338,54,3,0.06,0,1.503258429813385,13174394,0.06,0.0,2,0.0,0,49.58465000000003,UNSAT,,0.215,
339,54,1,0.01,0,1.4858240712165833,14223344,0.01,0.0,2,0.0,0,49.59465000000003,UNSAT,,0.121,
340,54,2,0.01,0,1.4203840125083924,12107568,0.01,0.0,2,0.0,0,49.60465000000003,UNSAT,,0.143,
341,54,4,0.02,0,1.3493719327926637,16279579,0.02,0.0,2,0.0,0,49.62465000000003,UNSAT,,0.067,
342,60,3,0.0,1,0.0,9751078,0.0,0.0,0,0.0,0,49.62465000000003,TIMEOUT,,0.0,
343,81,4,0.01,0,1.0361834395408631,16279579,0.01,0.0,2,0.0,0,49.63465000000003,UNSAT,,0.09,
344,77,1,0.01,0,1.0232006538391114,15686777,0.01,0.0,2,0.0,0,49.64465000000003,UNSAT,,0.084,
345,72,4,0.02,0,1.1237504113197327,168780,0.02,0.0,2,0.0,0,49.66465000000003,UNSAT,,0.111,
346,72,4,0.02,0,1.0742670524597169,15375424,0.02,0.0,2,0.0,0,49.68465000000003,UNSAT,,0.103,
347,72,2,0.01,0,1.0847501385688783,14656913,0.01,0.0,2,0.0,0,49.69465000000003,UNSAT,,0.07,
348,78,1,0.01,0,1.0266673791885377,14223344,0.01,0.0,2,0.0,0,49.70465000000003,UNSAT,,0.099,
349,77,5,0.02,0,1.0365003574371339,8449837,0.02,0.0,2,0.0,0,49.72465000000003,UNSAT,,0.155,
350,81,5,0.01,0,1.0494839179992677,2980158,0.01,0.0,2,0.0,0,49.73465000000003,UNSAT,,0.069,
351,54,2,0.01,0,1.8666338551521302,8765092,0.01,0.0,2,0.0,0,49.74465000000003,UNSAT,,0.058,
352,54,2,0.01,0,1.7847729552268983,16546082,0.01,0.0,2,0.0,0,49.75465000000003,UNSAT,,0.053,
353,54,5,0.01,0,1.773072563457489,11076541,0.01,0.0,2,0.0,0,49.764650000000024,UNSAT,,0.092,
354,54,4,0.02,0,1.6210503805160523,16049169,0.02,0.0,2,0.0,0,49.78465000000003,UNSAT,,0.112,
355,54,2,0.01,0,1.6646339524269105,1917769,0.01,0.0,2,0.0,0,49.794650000000026,UNSAT,,0.108,
356,54,3,0.06,0,1.7166673768043519,13757434,0.06,0.0,2,0.0,0,49.85465000000003,UNSAT,,0.13,
357,54,1,0.01,0,1.762233816432953,884880,0.01,0.0,2,0.0,0,49.864650000000026,UNSAT,,0.051,
358,54,3,0.06,0,1.5808002579689027,8891470,0.06,0.0,2,0.0,0,49.92465000000003,UNSAT,,0.172,
359,82,3,0.07,0,1.102600597190857,15694719,0.07,0.0,2,0.0,0,49.99465000000003,UNSAT,,0.191,
360,78,2,0.02,0,1.048083745288849,12908281,0.02,0.0,2,0.0,0,50.01465000000003,UNSAT,,0.067,
361,78,5,0.02,0,1.0266379344940186,266469,0.02,0.0,2,0.0,0,50.034650000000035,UNSAT,,0.15,
362,83,5,0.01,0,1.027600311088562,12680961,0.01,0.0,2,0.0,0,50.04465000000003,UNSAT,,0.102,
363,72,3,0.21,0,1.1260835159301759,8482008,0.21,0.0,2,0.0,0,50.254650000000034,UNSAT,,0.384,
364,54,4,0.02,0,1.6768000352859498,15375424,0.02,0.0,2,0.0,0,50.27465000000004,UNSAT,,0.145,
365,54,2,0.01,0,1.775036834526062,5605637,0.01,0.0,2,0.0,0,50.284650000000035,UNSAT,,0.138,
366,54,4,0.01,0,1.5864823091506959,4980283,0.01,0.0,2,0.0,0,50.29465000000003,UNSAT,,0.165,
367,54,3,0.07,0,1.6757849681854249,15643122,0.07,0.0,2,0.0,0,50.36465000000003,UNSAT,,0.174,
368,77,4,0.01,0,1.0518836606025697,2166354,0.01,0.0,2,0.0,0,50.37465000000003,UNSAT,,0.07,
369,81,1,0.01,0,1.0467835295677186,8399755,0.01,0.0,2,0.0,0,50.38465000000003,UNSAT,,0.084,
370,77,2,0.01,0,1.0276336300849915,12107568,0.01,0.0,2,0.0,0,50.39465000000003,UNSAT,,0.142,
371,82,1,0.01,0,1.021900438117981,13828592,0.01,0.0,2,0.0,0,50.404650000000025,UNSAT,,0.112,
372,83,5,0.01,0,1.0409000146865846,6750928,0.01,0.0,2,0.0,0,50.41465000000002,UNSAT,,0.13,
373,54,3,0.04,0,1.7374747026443482,8482008,0.04,0.0,2,0.0,0,50.45465000000002,UNSAT,,0.253,
374,77,5,0.02,0,1.0894667137145997,8818930,0.02,0.0,2,0.0,0,50.474650000000025,UNSAT,,0.13,
375,54,5,0.01,0,1.6068456399917603,6631068,0.01,0.0,2,0.0,0,50.48465000000002,UNSAT,,0.138,
376,82,2,0.0,0,1.0232006538391114,8404473,0.0,0.0,2,0.0,0,50.48465000000002,UNSAT,,0.161,
377,83,1,0.01,0,1.024900697517395,5223200,0.01,0.0,2,0.0,0,50.49465000000002,UNSAT,,0.162,
378,84,2,0.01,0,1.015600048351288,12062815,0.01,0.0,2,0.0,0,50.50465000000002,UNSAT,,0.142,
379,54,5,0.01,0,1.6854745972633363,15753149,0.01,0.0,2,0.0,0,50.51465000000002,UNSAT,,0.182,
380,81,3,0.19,0,1.135083519268036,1009110,0.19,0.0,2,0.0,0,50.704650000000015,UNSAT,,0.554,
381,77,4,0.02,0,1.0764668810844422,168780,0.02,0.0,2,0.0,0,50.72465000000002,UNSAT,,0.144,
382,82,4,0.01,0,1.0580840933799744,4980283,0.01,0.0,2,0.0,0,50.734650000000016,UNSAT,,0.155,
383,83,2,0.01,0,1.0262001383781434,16546082,0.01,0.0,2,0.0,0,50.744650000000014,UNSAT,,0.069,
384,54,4,0.02,0,1.6433004963874818,2166354,0.02,0.0,2,0.0,0,50.76465000000002,UNSAT,,0.1,
385,84,1,0.0,0,1.012900434780121,10950487,0.0,0.0,2,0.0,0,50.76465000000002,UNSAT,,0.112,
386,77,2,0.01,0,1.2700502503395081,16546082,0.01,0.0,2,0.0,0,50.774650000000015,UNSAT,,0.05,
387,77,5,0.01,0,1.2570504177093507,2980158,0.01,0.0,2,0.0,0,50.78465000000001,UNSAT,,0.072,
388,77,3,0.06,0,1.1544674265861512,15643122,0.06,0.0,2,0.0,0,50.844650000000016,UNSAT,,0.171,
389,77,1,0.01,0,1.0634670484542847,13828592,0.01,0.0,2,0.0,0,50.854650000000014,UNSAT,,0.084,
390,82,5,0.01,0,1.0720501769065858,6750928,0.01,0.0,2,0.0,0,50.86465000000001,UNSAT,,0.099,
391,82,3,0.07,0,1.085900031375885,1009110,0.07,0.0,2,0.0,0,50.93465000000001,UNSAT,,0.107,
392,83,2,0.01,0,1.0622001517295838,14656913,0.01,0.0,2,0.0,0,50.94465000000001,UNSAT,,0.142,
393,83,4,0.02,0,1.0252501595497132,16279579,0.02,0.0,2,0.0,0,50.96465000000001,UNSAT,,0.119,
394,85,2,0.01,0,1.015600048351288,8765092,0.01,0.0,2,0.0,0,50.97465000000001,UNSAT,,0.077,
395,82,5,0.01,0,1.0388001430511475,10339934,0.01,0.0,2,0.0,0,50.98465000000001,UNSAT,,0.103,
396,86,2,0.01,0,1.015600048351288,1917769,0.01,0.0,2,0.0,0,50.99465000000001,UNSAT,,0.14,
397,78,3,1.0973834622383118,1,1.0973834622383118,13486015,1.02,0.0,0,0.0,0,52.01465000000001,TIMEOUT,,1.898,
398,83,4,0.02,0,1.0232006538391114,5412823,0.02,0.0,2,0.0,0,52.03465000000001,UNSAT,,0.123,
399,85,1,0.01,0,1.0119000900268555,8399755,0.01,0.0,2,0.0,0,52.04465000000001,UNSAT,,0.087,
400,82,4,0.02,0,1.0388001430511475,3106639,0.02,0.0,2,0.0,0,52.064650000000015,UNSAT,,0.078,
401,78,2,0.0,1,0.0,12107568,0.0,0.0,0,0.0,0,52.064650000000015,TIMEOUT,,0.0,
402,87,3,0.2,0,1.0806007612228394,8891470,0.2,0.0,2,0.0,0,52.26465000000002,UNSAT,,0.312,
403,83,3,0.06,0,1.0785504806518555,13486015,0.06,0.0,2,0.0,0,52.32465000000002,UNSAT,,0.233,
404,86,2,0.01,0,1.0169002640724183,8404473,0.01,0.0,2,0.0,0,52.33465000000002,UNSAT,,0.189,
405,88,1,0.01,0,1.0106006491661073,5569090,0.01,0.0,2,0.0,0,52.344650000000016,UNSAT,,0.075,
406,89,4,0.02,0,1.0253501165390015,3106639,0.02,0.0,2,0.0,0,52.36465000000002,UNSAT,,0.127,
407,90,5,0.02,0,1.0166003931045533,15753149,0.02,0.0,2,0.0,0,52.38465000000002,UNSAT,,0.1,
408,91,2,0.02,0,1.015600048351288,8404473,0.02,0.0,2,0.0,0,52.404650000000025,UNSAT,,0.106,
409,86,2,0.0,0,1.0182004797935487,12908281,0.0,0.0,2,0.0,0,52.404650000000025,UNSAT,,0.085,
410,92,1,0.01,0,1.0106006491661073,5439958,0.01,0.0,2,0.0,0,52.41465000000002,UNSAT,,0.064,
411,93,1,0.0,0,1.0106006491661073,8399755,0.0,0.0,2,0.0,0,52.41465000000002,UNSAT,,0.162,
412,86,5,0.01,0,1.0222336280822755,12680961,0.01,0.0,2,0.0,0,52.42465000000002,UNSAT,,0.142,
413,84,3,1.0912000763893128,1,1.0912000763893128,13486015,1.02,0.0,0,0.0,0,53.444650000000024,TIMEOUT,,1.47,
414,94,1,0.01,0,1.0106006491661073,15686777,0.01,0.0,2,0.0,0,53.45465000000002,UNSAT,,0.112,
415,93,1,0.01,0,1.0199005234718324,10950487,0.01,0.0,2,0.0,0,53.46465000000002,UNSAT,,0.127,
416,84,3,0.0,1,0.0,15694719,0.0,0.0,0,0.0,0,53.46465000000002,TIMEOUT,,0.0,
417,95,4,0.02,0,1.0253501165390015,15375424,0.02,0.0,2,0.0,0,53.48465000000002,UNSAT,,0.136,
418,86,5,0.01,0,1.0511002767562867,11076541,0.01,0.0,2,0.0,0,53.49465000000002,UNSAT,,0.051,
419,86,5,0.01,0,1.0301674235343934,13970987,0.01,0.0,2,0.0,0,53.50465000000002,UNSAT,,0.097,
420,93,1,0.01,0,1.0162005651474,13828592,0.01,0.0,2,0.0,0,53.51465000000002,UNSAT,,0.127,
421,96,5,0.02,0,1.0166003931045533,10339934,0.02,0.0,2,0.0,0,53.53465000000002,UNSAT,,0.091,
422,97,1,0.01,0,1.0106006491661073,8399755,0.01,0.0,2,0.0,0,53.54465000000002,UNSAT,,0.126,
423,93,5,0.01,0,1.0172334540367127,8449837,0.01,0.0,2,0.0,0,53.55465000000002,UNSAT,,0.136,
424,98,3,1.0806007612228394,1,1.0806007612228394,15643122,1.02,0.0,0,0.0,0,54.57465000000002,TIMEOUT,,1.349,
425,99,1,0.01,0,1.0106006491661073,8756526,0.01,0.0,2,0.0,0,54.58465000000002,UNSAT,,0.105,
426,100,2,0.01,0,1.015600048351288,12107568,0.01,0.0,2,0.0,0,54.594650000000016,UNSAT,,0.07,
427,93,5,0.02,0,1.0361005294799805,2980158,0.02,0.0,2,0.0,0,54.61465000000002,UNSAT,,0.113,
428,101,3,1.0806007612228394,1,1.0806007612228394,15694719,1.02,0.0,0,0.0,0,55.63465000000002,TIMEOUT,,1.676,
429,93,5,0.02,0,1.020167075443268,7163446,0.02,0.0,2,0.0,0,55.654650000000025,UNSAT,,0.088,
430,102,1,0.01,0,1.0106006491661073,10950487,0.01,0.0,2,0.0,0,55.66465000000002,UNSAT,,0.119,
431,100,4,0.02,0,1.026650332260132,4980283,0.02,0.0,2,0.0,0,55.684650000000026,UNSAT,,0.117,
432,103,4,0.02,0,1.0253501165390015,5412823,0.02,0.0,2,0.0,0,55.70465000000003,UNSAT,,0.098,
433,104,4,0.02,0,1.0253501165390015,6584931,0.02,0.0,2,0.0,0,55.72465000000003,UNSAT,,0.081,
434,93,4,0.01,0,1.019616924571991,6584931,0.01,0.0,2,0.0,0,55.73465000000003,UNSAT,,0.079,
435,105,2,0.01,0,1.015600048351288,12062815,0.01,0.0,2,0.0,0,55.74465000000003,UNSAT,,0.12,
436,106,2,0.01,0,1.015600048351288,8404473,0.01,0.0,2,0.0,0,55.75465000000003,UNSAT,,0.119,
437,86,3,1.0885337818145753,1,1.0885337818145753,15694719,1.02,0.0,0,0.0,0,56.77465000000003,TIMEOUT,,1.782,
438,93,3,0.28,0,1.0859170783042909,13486015,0.28,0.0,2,0.0,0,57.05465000000003,UNSAT,,0.615,
439,105,4,0.02,0,1.026650332260132,3106639,0.02,0.0,2,0.0,0,57.074650000000034,UNSAT,,0.148,
440,86,1,0.0,1,0.0,15686777,0.0,0.0,0,0.0,0,57.074650000000034,TIMEOUT,,0.0,
441,106,4,0.02,0,1.026650332260132,168780,0.02,0.0,2,0.0,0,57.09465000000004,UNSAT,,0.131,
442,107,1,0.01,0,1.0106006491661073,15686777,0.01,0.0,2,0.0,0,57.104650000000035,UNSAT,,0.107,
443,108,4,0.02,0,1.0253501165390015,2166354,0.02,0.0,2,0.0,0,57.12465000000004,UNSAT,,0.089,
444,109,5,0.02,0,1.0166003931045533,266469,0.02,0.0,2,0.0,0,57.14465000000004,UNSAT,,0.14,
445,110,3,1.0806007612228394,1,1.0806007612228394,15643122,1.02,0.0,0,0.0,0,58.164650000000044,TIMEOUT,,1.374,
446,111,5,0.02,0,1.0166003931045533,2980158,0.02,0.0,2,0.0,0,58.18465000000005,UNSAT,,0.139,
447,112,5,0.02,0,1.0166003931045533,12680961,0.02,0.0,2,0.0,0,58.20465000000005,UNSAT,,0.15,
448,113,3,0.06,0,1.0806007612228394,15643122,0.06,0.0,2,0.0,0,58.26465000000005,UNSAT,,0.209,
449,114,4,0.02,0,1.0253501165390015,6584931,0.02,0.0,2,0.0,0,58.284650000000056,UNSAT,,0.136,
450,115,2,0.01,0,1.015600048351288,12107568,0.01,0.0,2,0.0,0,58.294650000000054,UNSAT,,0.044,
451,116,3,1.0806007612228394,1,1.0806007612228394,13757434,1.02,0.0,0,0.0,0,59.31465000000006,TIMEOUT,,1.674,
452,117,2,0.01,0,1.015600048351288,8404473,0.01,0.0,2,0.0,0,59.324650000000055,UNSAT,,0.088,
453,118,1,0.0,0,1.0106006491661073,5320365,0.0,0.0,2,0.0,0,59.324650000000055,UNSAT,,0.134,
454,113,3,0.06,0,1.0819002020835877,8435516,0.06,0.0,2,0.0,0,59.38465000000006,UNSAT,,0.247,
455,115,5,0.01,0,1.0179006088256837,6631068,0.01,0.0,2,0.0,0,59.394650000000055,UNSAT,,0.092,
456,113,4,0.01,0,1.026650332260132,16690468,0.01,0.0,2,0.0,0,59.40465000000005,UNSAT,,0.155,
457,119,3,1.0806007612228394,1,1.0806007612228394,13486015,1.02,0.0,0,0.0,0,60.42465000000006,TIMEOUT,,1.597,
458,115,2,0.01,0,1.0215006101608277,1917769,0.01,0.0,2,0.0,0,60.434650000000055,UNSAT,,0.167,
459,120,3,1.0806007612228394,1,1.0806007612228394,13757434,1.02,0.0,0,0.0,0,61.45465000000006,TIMEOUT,,2.032,
